#,date,time,abs_pres,temp
345,05/26/23,8:00:00 PM,551.624,18.045
346,05/26/23,9:00:00 PM,551.524,17.189
347,05/26/23,10:00:00 PM,551.425,16.332
348,05/26/23,11:00:00 PM,551.369,15.855
349,05/27/23,12:00:00 AM,551.313,15.378
350,05/27/23,1:00:00 AM,551.235,14.709
351,05/27/23,2:00:00 AM,551.179,14.23
352,05/27/23,3:00:00 AM,551.134,13.846
353,05/27/23,4:00:00 AM,551.1,13.558
354,05/27/23,5:00:00 AM,551.055,13.173
355,05/27/23,6:00:00 AM,551.033,12.98
356,05/27/23,7:00:00 AM,551.033,12.98
357,05/27/23,8:00:00 AM,551.044,13.076
358,05/27/23,9:00:00 AM,551.078,13.365
359,05/27/23,10:00:00 AM,551.112,13.654
360,05/27/23,11:00:00 AM,551.145,13.942
361,05/27/23,12:00:00 PM,551.19,14.325
362,05/27/23,1:00:00 PM,551.28,15.091
363,05/27/23,2:00:00 PM,551.302,15.282
364,05/27/23,3:00:00 PM,551.28,15.091
365,05/27/23,4:00:00 PM,551.246,14.804
366,05/27/23,5:00:00 PM,551.201,14.421
367,05/27/23,6:00:00 PM,551.19,14.325
368,05/27/23,7:00:00 PM,551.213,14.517
369,05/27/23,8:00:00 PM,551.213,14.517
370,05/27/23,9:00:00 PM,551.145,13.942
371,05/27/23,10:00:00 PM,551.067,13.269
372,05/27/23,11:00:00 PM,550.999,12.69
373,05/28/23,12:00:00 AM,550.942,12.207
374,05/28/23,1:00:00 AM,550.931,12.11
375,05/28/23,2:00:00 AM,550.942,12.207
376,05/28/23,3:00:00 AM,550.931,12.11
377,05/28/23,4:00:00 AM,550.942,12.207
378,05/28/23,5:00:00 AM,550.976,12.497
379,05/28/23,6:00:00 AM,550.965,12.401
380,05/28/23,7:00:00 AM,550.965,12.401
381,05/28/23,8:00:00 AM,550.976,12.497
382,05/28/23,9:00:00 AM,550.988,12.594
383,05/28/23,10:00:00 AM,551.01,12.787
384,05/28/23,11:00:00 AM,551.044,13.076
385,05/28/23,12:00:00 PM,551.089,13.461
386,05/28/23,1:00:00 PM,551.134,13.846
387,05/28/23,2:00:00 PM,551.201,14.421
388,05/28/23,3:00:00 PM,551.269,14.996
389,05/28/23,4:00:00 PM,551.313,15.378
390,05/28/23,5:00:00 PM,551.335,15.569
391,05/28/23,6:00:00 PM,551.358,15.76
392,05/28/23,7:00:00 PM,551.391,16.046
393,05/28/23,8:00:00 PM,551.402,16.141
